"Energy consumed for building sector, and per end use (TJ)"
t_periods,Fuel,Sub,EndUse,VFlow_In
2035,Electricity,Residential,Space Heating,3437.0550091418845
2035,Electricity,Residential,Water Heating,10.08848549075134
2035,ETHOS,Commercial,Space Cooling,1530.8190515606552
2035,ETHOS,Commercial,Space Heating,12351.77477053698
2035,ETHOS,Public,Space Cooling,0.9633745090357567
2035,ETHOS,Public,Space Heating,2370.050191870418
2035,ETHOS,Residential,Space Cooling,789.9264902514208
2035,ETHOS,Residential,Space Heating,20411.518112066937
2035,Geothermal,Commercial,Space Heating,3.6973360371817545
2035,Geothermal,Public,Space Heating,1.4951836659328401
2035,Geothermal,Residential,Space Heating,356.2094532279263
2035,Heavy Fuel Oil,Commercial,Space Heating,7.109229886009092
2035,Heavy Fuel Oil,Commercial,Water Heating,1.793952304756905
2035,Heavy Fuel Oil,Industry,Industrial Processes,12.556725787279918
2035,Heavy Fuel Oil,Industry,Space Heating,12.27447274520533
2035,Heavy Fuel Oil,Industry,Water Heating,12.533028982031063
2035,Heavy Fuel Oil,Public,Space Heating,0.7143245551158365
2035,Heavy Fuel Oil,Public,Water Heating,0.18046779544437364
2035,Hydrogen,Commercial,Space Heating,4.776809061621141
2035,Hydrogen,Commercial,Water Heating,3.103951390767572
2035,Hydrogen,Industry,Industrial Processes,32.02595242943138
2035,Hydrogen,Industry,Space Heating,30.64176914785046
2035,Hydrogen,Industry,Water Heating,32.067983761176016
2035,Hydrogen,Public,Space Heating,1.797433197675368
2035,Hydrogen,Public,Water Heating,1.0076725489508815
2035,Hydrogen,Residential,Range,0.38830168700969375
2035,Hydrogen,Residential,Space Heating,1.649506906324074
2035,Hydrogen,Residential,Water Heating,1.1399388970827937
2035,Kerosene,Commercial,Space Heating,5.187406325218217
2035,Kerosene,Commercial,Water Heating,2.0001262258716044
2035,Kerosene,Public,Space Heating,0.3471894716305606
2035,Kerosene,Public,Water Heating,0.18748515303817254
2035,Kerosene,Residential,Space Heating,22.247744256119628
2035,Kerosene,Residential,Water Heating,2.5404716780111354
2035,Light Fuel Oil,Commercial,Space Heating,42.10864063393263
2035,Light Fuel Oil,Commercial,Water Heating,3.8610869177790867
2035,Light Fuel Oil,Industry,Industrial Processes,54.82170107227032
2035,Light Fuel Oil,Industry,Space Heating,49.9139603771035
2035,Light Fuel Oil,Industry,Water Heating,54.381522363570056
2035,Light Fuel Oil,Public,Space Heating,117.8490173940165
2035,Light Fuel Oil,Public,Water Heating,0.6537866906636524
2035,Light Fuel Oil,Residential,Space Heating,107.90717236666337
2035,Light Fuel Oil,Residential,Water Heating,1.1926945810297862
2035,Mix Energy,Industry,Industrial Processes,15596.581474846324
2035,Natural Gas,Commercial,Auxiliary Equipment,2679.7742844666604
2035,Natural Gas,Commercial,Space Cooling,2.5915631214090675
2035,Natural Gas,Commercial,Space Heating,24515.523899118176
2035,Natural Gas,Commercial,Water Heating,1475.8634283310848
2035,Natural Gas,Industry,Industrial Processes,1772.296750868514
2035,Natural Gas,Industry,Space Cooling,217.22761765908265
2035,Natural Gas,Industry,Space Heating,530.1736938828573
2035,Natural Gas,Industry,Water Heating,1922.0279625318694
2035,Natural Gas,Public,Auxiliary Equipment,1.8242223779589632
2035,Natural Gas,Public,Space Cooling,1.6156717093068655
2035,Natural Gas,Public,Space Heating,4768.047189834112
2035,Natural Gas,Public,Water Heating,2.8415974877312498
2035,Natural Gas,Residential,Range,631.3176375449284
2035,Natural Gas,Residential,Space Heating,29062.413470298146
2035,Natural Gas,Residential,Water Heating,4.880262545336996
2035,Pet Coke,Industry,Industrial Processes,68.84218681739398
2035,Propane,Commercial,Auxiliary Equipment,85.9752497911046
2035,Propane,Commercial,Space Heating,702.2343950647729
2035,Propane,Commercial,Water Heating,20.962835945212163
2035,Propane,Industry,Industrial Processes,11.531909897665146
2035,Propane,Industry,Space Heating,11.288111685522505
2035,Propane,Industry,Water Heating,11.511412851533628
2035,Propane,Public,Auxiliary Equipment,0.4947441282313534
2035,Propane,Public,Space Heating,2.61041718040113
2035,Propane,Public,Water Heating,0.4865963577939206
2035,Propane,Residential,Space Heating,204.71572403646007
2035,Propane,Residential,Water Heating,0.8789766142093158
2035,Retrofit,Industry,Industrial Processes,0.025031624470366744
2035,Retrofit,Industry,Lighting,92.19720173108013
2035,Retrofit,Industry,Space Cooling,0.017865701895497233
2035,Retrofit,Industry,Space Heating,193.45513594686395
2035,Retrofit,Industry,Water Heating,506.540912243265
2035,Synthetic Gas,Commercial,Space Cooling,0.16324578687671448
2035,Synthetic Gas,Commercial,Space Heating,13.423866891478657
2035,Synthetic Gas,Commercial,Water Heating,7.068089084021444
2035,Synthetic Gas,Public,Space Cooling,0.36019027963135825
2035,Synthetic Gas,Public,Space Heating,6.84305857877006
2035,Synthetic Gas,Public,Water Heating,1.2779738037451356
2035,Synthetic Gas,Residential,Range,1.411784940010603
2035,Synthetic Gas,Residential,Space Heating,3.968831007152889
2035,Synthetic Gas,Residential,Water Heating,1.2909860010997065
2035,Solar Energy,Commercial,Water Heating,4022.718944833467
2035,Solar Energy,Public,Water Heating,1282.0382206477375
2035,Solar Energy,Residential,Water Heating,20366.015822243477
2035,Waste Heat,Industry,Space Heating,241.41254255935945
2035,Waste Heat,Industry,Water Heating,360.1324620438518
2040,Biomass,Industry,Industrial Processes,15318.914172712623
2040,Biomass,Residential,Space Heating,380.8139674331775
2040,Biomass,Residential,Water Heating,1.0749622262705996
2040,Bio Methane,Commercial,Space Heating,169.31058265080216
2040,Bio Methane,Commercial,Water Heating,19.115853853511588
2040,Bio Methane,Industry,Industrial Processes,0.025869010979324085
2040,Bio Methane,Industry,Space Heating,1.3754384372789028
2040,Bio Methane,Industry,Water Heating,1.3832130029479133
2040,Bio Methane,Public,Space Heating,38.66829078473578
2040,Bio Methane,Public,Water Heating,2.118448592364555
2040,Bio Methane,Residential,Range,49.72921797811379
2040,Bio Methane,Residential,Space Heating,51.22889902316733
2040,Bio Methane,Residential,Water Heating,1.9682817398608654
2040,Wood Pellet,Residential,Space Heating,543.1454960861088
2040,Wood Pellet,Residential,Water Heating,0.6300108735106709
2040,Coal,Industry,Industrial Processes,0.018496858122776988
2040,District Cooling,Commercial,Space Cooling,1393.0046623420365
2040,District Cooling,Industry,Space Cooling,1.497442437070981
2040,District Cooling,Public,Space Cooling,2.088659009388801
2040,District Cooling,Residential,Space Cooling,35.33621320025041
2040,District Heating,Commercial,Space Heating,3132.813700330259
2040,District Heating,Commercial,Water Heating,12.150219009745916
2040,District Heating,Industry,Space Heating,172.1403683922556
2040,District Heating,Industry,Water Heating,637.6223646299085
2040,District Heating,Public,Space Heating,2957.155137317823
2040,District Heating,Public,Water Heating,2.5840935290862643
2040,District Heating,Residential,Space Heating,1784.0609773150898
2040,District Heating,Residential,Water Heating,4.415729640773035
2040,Electricity,Commercial,Auxiliary Equipment,8584.747861810185
2040,Electricity,Commercial,Auxiliary Motors,2365.144627999765
2040,Electricity,Commercial,Lighting,8555.776405840945
2040,Electricity,Commercial,Space Cooling,2140.2451446777504
2040,Electricity,Commercial,Space Heating,762.3062258312996
2040,Electricity,Commercial,Street Lighting,483.4261891943057
2040,Electricity,Commercial,Water Heating,5.110031106941756
2040,Electricity,Industry,Industrial Processes,353.6658693239141
2040,Electricity,Industry,Lighting,518.6793178561433
2040,Electricity,Industry,Space Cooling,258.05478195302624
2040,Electricity,Industry,Space Heating,440.86193532691897
2040,Electricity,Industry,Water Heating,1250.441660942948
2040,Electricity,Public,Auxiliary Equipment,2238.3347828745154
2040,Electricity,Public,Auxiliary Motors,560.8334434213359
2040,Electricity,Public,Lighting,546.1215811384777
2040,Electricity,Public,Space Cooling,1965.4714846296267
2040,Electricity,Public,Space Heating,144.05622038611992
2040,Electricity,Public,Water Heating,1.436637635522217
2040,Electricity,Residential,Other Appliances,4360.516201866192
2040,Electricity,Residential,Clothe Dryer,2232.0770866257335
2040,Electricity,Residential,Clothe Washer,102.68539128008477
2040,Electricity,Residential,Dish Washer,152.10392632677414
2040,Electricity,Residential,Freezer,331.1858226379773
2040,Electricity,Residential,Lighting,760.5229352588071
2040,Electricity,Residential,Range,476.7613805689499
2040,Electricity,Residential,Refrigerator,1373.9399857145854
2040,Electricity,Residential,Space Cooling,4648.425615717675
2040,Electricity,Residential,Space Heating,7880.535056621598
2040,Electricity,Residential,Water Heating,38.37307251708708
2040,ETHOS,Commercial,Space Cooling,2124.8084550716085
2040,ETHOS,Commercial,Space Heating,17635.93263035074
2040,ETHOS,Public,Space Cooling,1.6673136921998417
2040,ETHOS,Public,Space Heating,3858.1561006559446
2040,ETHOS,Residential,Space Cooling,1086.863747836644
2040,ETHOS,Residential,Space Heating,28470.22814824637
2040,Geothermal,Commercial,Space Heating,5.320082984226117
2040,Geothermal,Public,Space Heating,1.802655593034843
2040,Geothermal,Residential,Space Heating,517.2906385239403
2040,Heavy Fuel Oil,Commercial,Space Heating,2.412237150384817
2040,Heavy Fuel Oil,Commercial,Water Heating,0.4068873924079001
2040,Heavy Fuel Oil,Industry,Industrial Processes,0.016975947918906623
2040,Heavy Fuel Oil,Industry,Space Heating,0.025065143287815728
2040,Heavy Fuel Oil,Industry,Water Heating,0.025494642741429388
2040,Heavy Fuel Oil,Public,Space Heating,0.7476429843610598
2040,Heavy Fuel Oil,Public,Water Heating,0.11412246748761419
2040,Hydrogen,Commercial,Space Heating,6.736010267917416
2040,Hydrogen,Commercial,Water Heating,2.7332987703871643
2040,Hydrogen,Industry,Industrial Processes,6.1039636211390045
2040,Hydrogen,Industry,Space Heating,43.54646501623996
2040,Hydrogen,Industry,Water Heating,46.42951010958621
2040,Hydrogen,Public,Space Heating,2.4161937992641684
2040,Hydrogen,Public,Water Heating,1.0078179899625384
2040,Hydrogen,Residential,Range,0.5395711622613958
2040,Hydrogen,Residential,Space Heating,2.204220892188195
2040,Hydrogen,Residential,Water Heating,0.9940261895148991
2040,Kerosene,Commercial,Space Heating,1.6497693161144156
2040,Kerosene,Commercial,Water Heating,0.48110601124511987
2040,Kerosene,Public,Space Heating,0.37817207832576477
2040,Kerosene,Public,Water Heating,0.12089718186414959
2040,Kerosene,Residential,Space Heating,0.6076302549773408
2040,Kerosene,Residential,Water Heating,0.19512164187645709
2040,Light Fuel Oil,Commercial,Space Heating,3.3005128754832023
2040,Light Fuel Oil,Commercial,Water Heating,0.5624158864631922
2040,Light Fuel Oil,Industry,Industrial Processes,0.017693279864647818
2040,Light Fuel Oil,Industry,Space Heating,0.026616008486693807
2040,Light Fuel Oil,Industry,Water Heating,0.02714102399099586
2040,Light Fuel Oil,Public,Space Heating,1.305804148395763
2040,Light Fuel Oil,Public,Water Heating,0.22815901263024885
2040,Light Fuel Oil,Residential,Space Heating,1.2857574408814736
2040,Light Fuel Oil,Residential,Water Heating,0.20785039449784984
2040,Mix Energy,Industry,Industrial Processes,15678.839608777276
2040,Natural Gas,Commercial,Auxiliary Equipment,20392.3762426745
2040,Natural Gas,Commercial,Space Cooling,4.302279461972886
2040,Natural Gas,Commercial,Space Heating,18818.547118720566
2040,Natural Gas,Commercial,Water Heating,32.62200183130282
2040,Natural Gas,Industry,Industrial Processes,0.03337027047025943
2040,Natural Gas,Industry,Space Cooling,149.10643066146662
2040,Natural Gas,Industry,Space Heating,274.9955925967684
2040,Natural Gas,Industry,Water Heating,825.8924473713702
2040,Natural Gas,Public,Auxiliary Equipment,376.1471439577435
2040,Natural Gas,Public,Space Cooling,0.5877316530180579
2040,Natural Gas,Public,Space Heating,2244.361547240674
2040,Natural Gas,Public,Water Heating,2.2204716211222775
2040,Natural Gas,Residential,Range,1269.9293066510484
2040,Natural Gas,Residential,Space Heating,11448.914715021387
2040,Natural Gas,Residential,Water Heating,2.1984356867588617
2040,Pet Coke,Industry,Industrial Processes,0.018376808923891968
2040,Propane,Commercial,Auxiliary Equipment,1.5236215411169425
2040,Propane,Commercial,Space Heating,9.788165253385886
2040,Propane,Commercial,Water Heating,0.9568027416154536
2040,Propane,Industry,Industrial Processes,0.024821041238430222
2040,Propane,Industry,Space Heating,0.05273427966804045
2040,Propane,Industry,Water Heating,0.053885717839727704
2040,Propane,Public,Auxiliary Equipment,0.6804407978588513
2040,Propane,Public,Space Heating,2.874687637434901
2040,Propane,Public,Water Heating,0.3312333578140429
2040,Propane,Residential,Space Heating,4.604374506393767
2040,Propane,Residential,Water Heating,0.3242018188114889
2040,Retrofit,Industry,Industrial Processes,0.029950633602829676
2040,Retrofit,Industry,Lighting,148.50693946477227
2040,Retrofit,Industry,Space Cooling,0.022915978267628034
2040,Retrofit,Industry,Space Heating,311.6113611777125
2040,Retrofit,Industry,Water Heating,815.8454056655165
2040,Synthetic Gas,Commercial,Space Heating,17.191515606270144
2040,Synthetic Gas,Commercial,Water Heating,4.167574154744235
2040,Synthetic Gas,Public,Space Heating,7.225640460802897
2040,Synthetic Gas,Public,Water Heating,1.0070025157116986
2040,Synthetic Gas,Residential,Range,1.4355478302414952
2040,Synthetic Gas,Residential,Space Heating,4.085460652960213
2040,Synthetic Gas,Residential,Water Heating,0.678916079773149
2040,Solar Energy,Commercial,Water Heating,6412.00223740943
2040,Solar Energy,Public,Water Heating,1305.0002594253667
2040,Solar Energy,Residential,Water Heating,21052.278322106038
2040,Waste Heat,Industry,Space Heating,356.61144153213854
2040,Waste Heat,Industry,Water Heating,612.208573210027
2045,Biomass,Industry,Industrial Processes,15081.345624263608
2045,Biomass,Residential,Space Heating,277.17822462957054
2045,Biomass,Residential,Water Heating,1.2735433403852003
2045,Bio Methane,Commercial,Space Heating,3138.783761470104
2045,Bio Methane,Commercial,Water Heating,4.972638027269784
2045,Bio Methane,Industry,Industrial Processes,0.02263055991457446
2045,Bio Methane,Industry,Space Heating,0.023363808321909044
2045,Bio Methane,Industry,Water Heating,0.023502945809397095
2045,Bio Methane,Public,Space Heating,535.353430913877
2045,Bio Methane,Public,Water Heating,1.9351993133139258
2045,Bio Methane,Residential,Range,913.4383100786611
2045,Bio Methane,Residential,Space Heating,1640.02566076891
2045,Bio Methane,Residential,Water Heating,1.917344882646617
2045,Wood Pellet,Residential,Space Heating,541.9554166617795
2045,Wood Pellet,Residential,Water Heating,0.8458336121082745
2045,Coal,Industry,Industrial Processes,0.013693202352873812
2045,District Cooling,Commercial,Space Cooling,999.9915537622596
2045,District Cooling,Industry,Space Cooling,2.394078328342964
2045,District Cooling,Public,Space Cooling,1.1936835623772386
2045,District Cooling,Residential,Space Cooling,9.378963320340052
2045,District Heating,Commercial,Space Heating,2801.1772704746186
2045,District Heating,Commercial,Water Heating,1.8443503060966684
2045,District Heating,Industry,Space Heating,201.33313917162837
2045,District Heating,Industry,Water Heating,665.7773073394012
2045,District Heating,Public,Space Heating,1565.2008201194062
2045,District Heating,Public,Water Heating,1.0371388827134265
2045,District Heating,Residential,Space Heating,859.9832576489498
2045,District Heating,Residential,Water Heating,9.930427778539988
2045,Electricity,Commercial,Auxiliary Equipment,9262.898665831839
2045,Electricity,Commercial,Auxiliary Motors,2401.763265714872
2045,Electricity,Commercial,Lighting,8487.791567522392
2045,Electricity,Commercial,Space Cooling,2042.0317719553432
2045,Electricity,Commercial,Space Heating,4687.612708833993
2045,Electricity,Commercial,Street Lighting,490.7214058737443
2045,Electricity,Commercial,Water Heating,3.8501115522732814
2045,Electricity,Industry,Industrial Processes,669.3640704132943
2045,Electricity,Industry,Lighting,431.5522045751736
2045,Electricity,Industry,Space Cooling,409.01666775404357
2045,Electricity,Industry,Space Heating,428.131658125687
2045,Electricity,Industry,Water Heating,1065.4212499863952
2045,Electricity,Public,Auxiliary Equipment,2054.9923345530724
2045,Electricity,Public,Auxiliary Motors,569.7452465224176
2045,Electricity,Public,Lighting,552.0902529476369
2045,Electricity,Public,Space Cooling,1891.3113493787407
2045,Electricity,Public,Space Heating,776.1245834829257
2045,Electricity,Public,Water Heating,1.4200054749827393
2045,Electricity,Residential,Other Appliances,4508.373242549343
2045,Electricity,Residential,Clothe Dryer,2307.7673212243617
2045,Electricity,Residential,Clothe Washer,106.16902335790155
2045,Electricity,Residential,Dish Washer,157.26148919040705
2045,Electricity,Residential,Freezer,317.77591050590115
2045,Electricity,Residential,Lighting,785.9061938672666
2045,Electricity,Residential,Range,122.65590014858341
2045,Electricity,Residential,Refrigerator,1445.4122452893512
2045,Electricity,Residential,Space Cooling,4721.45261175935
2045,Electricity,Residential,Space Heating,8917.901893343047
2045,Electricity,Residential,Water Heating,10.227617407437375
2045,ETHOS,Commercial,Space Cooling,2711.7404688515962
2045,ETHOS,Commercial,Space Heating,22918.63769821135
2045,ETHOS,Public,Space Cooling,2.5406951091048904
2045,ETHOS,Public,Space Heating,5347.28268109048
2045,ETHOS,Residential,Space Cooling,1396.3034338658347
2045,ETHOS,Residential,Space Heating,36521.57970866773
2045,Geothermal,Commercial,Space Heating,12.111791196026394
2045,Geothermal,Public,Space Heating,3.80535281153858
2045,Geothermal,Residential,Space Heating,697.3912206655498
2045,Heavy Fuel Oil,Commercial,Space Heating,2.0381851042689036
2045,Heavy Fuel Oil,Commercial,Water Heating,0.3218327802735405
2045,Heavy Fuel Oil,Industry,Industrial Processes,0.01481649971358513
2045,Heavy Fuel Oil,Industry,Space Heating,0.015117130092480838
2045,Heavy Fuel Oil,Industry,Water Heating,0.01517591666715754
2045,Heavy Fuel Oil,Public,Space Heating,0.7539019611001876
2045,Heavy Fuel Oil,Public,Water Heating,0.09892286350034839
2045,Hydrogen,Commercial,Space Heating,11.286287160834334
2045,Hydrogen,Commercial,Water Heating,3.4012445702329512
2045,Hydrogen,Industry,Industrial Processes,10.25438139188022
2045,Hydrogen,Industry,Space Heating,41.061140858894035
2045,Hydrogen,Industry,Water Heating,44.24204864317964
2045,Hydrogen,Public,Space Heating,4.043313989518562
2045,Hydrogen,Public,Water Heating,1.3449353326994897
2045,Hydrogen,Residential,Range,3.223835649340135
2045,Hydrogen,Residential,Space Heating,2.62887152650584
2045,Hydrogen,Residential,Water Heating,1.3166635677243061
2045,Kerosene,Commercial,Space Heating,1.2450215669750935
2045,Kerosene,Commercial,Water Heating,0.38645632361268173
2045,Kerosene,Public,Space Heating,0.37969658045024895
2045,Kerosene,Public,Water Heating,0.10354214101261335
2045,Kerosene,Residential,Space Heating,0.49745466856909665
2045,Kerosene,Residential,Water Heating,0.18201705100255092
2045,Light Fuel Oil,Commercial,Space Heating,2.881045049113687
2045,Light Fuel Oil,Commercial,Water Heating,0.45783771936429635
2045,Light Fuel Oil,Industry,Industrial Processes,0.015406777078365996
2045,Light Fuel Oil,Industry,Space Heating,0.0157327021293004
2045,Light Fuel Oil,Industry,Water Heating,0.01579745937936142
2045,Light Fuel Oil,Public,Space Heating,1.2760359028868242
2045,Light Fuel Oil,Public,Water Heating,0.21289877636429466
2045,Light Fuel Oil,Residential,Space Heating,1.030440271881783
2045,Light Fuel Oil,Residential,Water Heating,0.19767185755182803
2045,Mix Energy,Industry,Industrial Processes,15761.092792755873
2045,Natural Gas,Commercial,Auxiliary Equipment,19863.67939848235
2045,Natural Gas,Commercial,Space Cooling,0.8814838104067273
2045,Natural Gas,Commercial,Space Heating,1692.9391216485872
2045,Natural Gas,Commercial,Water Heating,4.9784540784316125
2045,Natural Gas,Industry,Industrial Processes,0.027468381246845665
2045,Natural Gas,Industry,Space Cooling,0.028515714461144665
2045,Natural Gas,Industry,Space Heating,0.028546470736151054
2045,Natural Gas,Industry,Water Heating,0.02872810985596225
2045,Natural Gas,Public,Auxiliary Equipment,715.5619586132171
2045,Natural Gas,Public,Space Cooling,0.4171639586342754
2045,Natural Gas,Public,Space Heating,304.3359847927136
2045,Natural Gas,Public,Water Heating,1.935082691853215
2045,Natural Gas,Residential,Range,817.5826132170246
2045,Natural Gas,Residential,Space Heating,783.908094079463
2045,Natural Gas,Residential,Water Heating,1.9198423969064584
2045,Pet Coke,Industry,Industrial Processes,0.013579614187447452
2045,Propane,Commercial,Auxiliary Equipment,1.2870126907198307
2045,Propane,Commercial,Space Heating,6.72406887239388
2045,Propane,Commercial,Water Heating,0.7397994742750551
2045,Propane,Industry,Industrial Processes,0.02112175884613214
2045,Propane,Industry,Space Heating,0.02174616413524824
2045,Propane,Industry,Water Heating,0.02185811175169989
2045,Propane,Public,Auxiliary Equipment,0.5178398643433139
2045,Propane,Public,Space Heating,2.2419973271010276
2045,Propane,Public,Water Heating,0.29213148321354043
2045,Propane,Residential,Space Heating,2.6380560546630205
2045,Propane,Residential,Water Heating,0.27283154287230227
2045,Retrofit,Industry,Industrial Processes,0.038824895037006216
2045,Retrofit,Industry,Lighting,239.1346602695509
2045,Retrofit,Industry,Space Cooling,0.029183518767151303
2045,Retrofit,Industry,Space Heating,501.5408915690296
2045,Retrofit,Industry,Water Heating,1313.5855058765155
2045,Synthetic Gas,Commercial,Space Heating,17.775768688606252
2045,Synthetic Gas,Commercial,Water Heating,2.174189993844742
2045,Synthetic Gas,Public,Space Heating,6.749209364971044
2045,Synthetic Gas,Public,Water Heating,0.898347406466853
2045,Synthetic Gas,Residential,Range,2.474614696813898
2045,Synthetic Gas,Residential,Space Heating,3.0276263850613376
2045,Synthetic Gas,Residential,Water Heating,0.6870027102220914
2045,Solar Energy,Commercial,Water Heating,6567.686321932991
2045,Solar Energy,Public,Water Heating,1327.213638297159
2045,Solar Energy,Residential,Water Heating,21775.218230471022
2045,Waste Heat,Industry,Space Heating,437.47713997978946
2045,Waste Heat,Industry,Water Heating,1122.7823371897744
2050,Biomass,Industry,Industrial Processes,12655.425309323096
2050,Bio Methane,Industry,Industrial Processes,0.5169950713486102
2050,Bio Methane,Industry,Space Heating,0.3631626238689317
2050,Bio Methane,Industry,Water Heating,0.40288507161727966
2050,Bio Methane,Residential,Range,64.66420946903337
2050,Coal,Industry,Industrial Processes,0.24404748879585514
2050,District Cooling,Commercial,Space Cooling,999.9775225953672
2050,District Cooling,Industry,Space Cooling,5.5590720417468065
2050,District Cooling,Public,Space Cooling,5.343835991309238
2050,District Cooling,Residential,Space Cooling,13.534316017056653
2050,District Heating,Commercial,Space Heating,1292.3427389737296
2050,District Heating,Commercial,Water Heating,2984.374154989732
2050,District Heating,Public,Space Heating,214.9812726791463
2050,District Heating,Public,Water Heating,1349.6760287869333
2050,District Heating,Residential,Space Heating,9.249876079708892
2050,District Heating,Residential,Water Heating,860.1660943922298
2050,Electricity,Commercial,Auxiliary Equipment,18185.766966673982
2050,Electricity,Commercial,Auxiliary Motors,2438.3818992216966
2050,Electricity,Commercial,Lighting,8532.190882568335
2050,Electricity,Commercial,Space Cooling,1803.2464515420627
2050,Electricity,Commercial,Space Heating,5104.969679166682
2050,Electricity,Commercial,Street Lighting,498.0166222152148
2050,Electricity,Commercial,Water Heating,4681.974087569446
2050,Electricity,Industry,Industrial Processes,3163.2587563070874
2050,Electricity,Industry,Lighting,337.09373619807116
2050,Electricity,Industry,Space Cooling,409.842042075841
2050,Electricity,Industry,Space Heating,154.212387756974
2050,Electricity,Industry,Water Heating,187.96662307132667
2050,Electricity,Public,Auxiliary Equipment,1813.2259274252297
2050,Electricity,Public,Auxiliary Motors,578.6570478020071
2050,Electricity,Public,Lighting,560.7655150235531
2050,Electricity,Public,Space Cooling,1887.6685068243276
2050,Electricity,Public,Space Heating,1141.6460809996506
2050,Electricity,Public,Water Heating,3.9277275619827434
2050,Electricity,Residential,Other Appliances,4656.2016043237545
2050,Electricity,Residential,Clothe Dryer,2383.458035616247
2050,Electricity,Residential,Clothe Washer,109.65483641931992
2050,Electricity,Residential,Dish Washer,162.41805166771397
2050,Electricity,Residential,Freezer,315.1573483498566
2050,Electricity,Residential,Lighting,808.9637653547738
2050,Electricity,Residential,Range,0.44784323780140384
2050,Electricity,Residential,Refrigerator,1505.9061245926462
2050,Electricity,Residential,Space Cooling,4789.509419290809
2050,Electricity,Residential,Space Heating,6464.936194722678
2050,Electricity,Residential,Water Heating,21596.647126258376
2050,ETHOS,Commercial,Space Cooling,3278.2181778056056
2050,ETHOS,Commercial,Space Heating,28207.873155853948
2050,ETHOS,Public,Space Cooling,3.4762855846190623
2050,ETHOS,Public,Space Heating,6839.8676575516765
2050,ETHOS,Residential,Space Cooling,1699.5925971761112
2050,ETHOS,Residential,Space Heating,44588.644275177176
2050,Geothermal,Commercial,Space Heating,19.761386594256535
2050,Geothermal,Public,Space Heating,7.922680231521665
2050,Geothermal,Residential,Space Heating,874.5193752292926
2050,Heavy Fuel Oil,Industry,Industrial Processes,0.16050290194997924
2050,Heavy Fuel Oil,Industry,Space Heating,0.1509150112971381
2050,Heavy Fuel Oil,Industry,Water Heating,0.15515452347071895
2050,Hydrogen,Industry,Industrial Processes,22.56278714042473
2050,Hydrogen,Industry,Space Heating,33.901192568201544
2050,Hydrogen,Industry,Water Heating,35.66864444237889
2050,Hydrogen,Residential,Range,185.22824983523768
2050,Light Fuel Oil,Industry,Industrial Processes,0.1699136536814396
2050,Light Fuel Oil,Industry,Space Heating,0.15753665258514238
2050,Light Fuel Oil,Industry,Water Heating,0.16295636784130568
2050,Mix Energy,Industry,Industrial Processes,15843.332113326793
2050,Natural Gas,Industry,Industrial Processes,0.4591636506293168
2050,Natural Gas,Industry,Space Cooling,0.44365476859231484
2050,Natural Gas,Industry,Space Heating,0.41566743244371623
2050,Natural Gas,Industry,Water Heating,0.43118334752167137
2050,Natural Gas,Residential,Range,1664.0493977786834
2050,Pet Coke,Industry,Industrial Processes,0.24397293568521525
2050,Propane,Commercial,Auxiliary Equipment,8647.09268373556
2050,Propane,Industry,Industrial Processes,0.2906649380862293
2050,Propane,Industry,Space Heating,0.2652675759564454
2050,Propane,Industry,Water Heating,0.2752426741873795
2050,Propane,Public,Auxiliary Equipment,1488.672949785111
2050,Retrofit,Industry,Industrial Processes,0.05878518126282146
2050,Retrofit,Industry,Lighting,337.09373610365964
2050,Retrofit,Industry,Space Cooling,0.04919784578458472
2050,Retrofit,Industry,Space Heating,809.0249667396765
2050,Retrofit,Industry,Water Heating,2116.9486626712437
2050,Synthetic Gas,Residential,Range,5.953995116381787
2050,Waste Heat,Industry,Space Heating,619.5588369202574
2050,Waste Heat,Industry,Water Heating,1891.885972950995
