"Building end use energy service, per subsector, per end use, per type of technology, per energy, and per period."
t_periods,Sub,NewOld,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Output_units,VFlow_Out
2023,Residential,Old,Space Heating,Furnace,___,Propane,Standard,TJ,2.3397991425196727
2023,Residential,Old,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,2.79127922011895
2023,Residential,Old,Space Heating,Heat Pump,___,Electricity,High,TJ,48.693743793189846
2023,Residential,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,3689.8851767565743
2023,Residential,Old,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.05636765378469575
2023,Residential,Old,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.0431222237070384
2023,Residential,Old,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.06022592430247071
2023,Residential,Old,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,1.1179010385629722
2023,Residential,Old,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,21.12849298071171
2023,Residential,Old,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,611.6566713542431
2023,Residential,Old,Space Heating,Plinthe,500W,Electricity,Standard,TJ,7.941314072274793
2023,Residential,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,3400.2391460078065
2023,Residential,Old,Space Heating,Pellet stove,___,Wood Pellet,High,TJ,10.470239859011459
2023,Residential,Old,Space Heating,Pellet stove,___,Wood Pellet,Standard,TJ,1.1150668994842916
2023,Residential,Old,Space Heating,Stove,___,Biomass,High,TJ,1.5180320791891566
2023,Residential,Old,Space Heating,Stove,___,Biomass,Standard,TJ,0.879265201159386
2023,Residential,Old,Space Heating,Zero Programmable Thermostat,___,ETHOS,Standard,TJ,70.09988307489468
2023,Residential,Old,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,2.26348063386395
2023,Residential,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,307.0534422195147
2023,Residential,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,413.4758362308752
2023,Residential,Old,Space Heating,___,___,District Heating,___,TJ,17.502807389275933
2023,Residential,Old,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.5606175586442003
2023,Residential,Old,Water Heating,Heat Pump,___,Electricity,High,TJ,0.3463289631244003
2023,Residential,Old,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.40727524183557007
2023,Residential,Old,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.2847343004498406
2023,Residential,Old,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,9173.90106638616
2023,Residential,Old,Water Heating,System,___,Biomass,Standard,TJ,1.2137176034004455
2023,Residential,Old,Water Heating,System,___,Wood Pellet,Standard,TJ,0.9551565870168474
2023,Residential,Old,Water Heating,System,___,Kerosene,Standard,TJ,1.3572455627190065
2023,Residential,Old,Water Heating,System,___,Light Fuel Oil,Standard,TJ,1.8087911483185046
2023,Residential,Old,Water Heating,System,___,Propane,Standard,TJ,1.8611364043181777
2023,Residential,Old,Water Heating,With Tank,___,Electricity,High,TJ,1.8379898864608384
2023,Residential,Old,Water Heating,With Tank,___,Electricity,Standard,TJ,4.062298541275483
2023,Residential,Old,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,3.2381405404709875
2023,Residential,Old,Water Heating,With Tank,___,Natural Gas,High,TJ,4.154362624897172
2023,Residential,Old,Water Heating,With Tank,___,Natural Gas,Standard,TJ,3.0659031785506623
2023,Residential,Old,Water Heating,___,___,Biomass,Standard,TJ,286.6435069659831
2023,Residential,Old,Water Heating,___,___,Wood Pellet,Standard,TJ,288.17054107116326
2023,Residential,Old,Water Heating,___,___,District Heating,___,TJ,69.6382242666027
2023,Residential,Old,Water Heating,___,___,Electricity,Standard,TJ,957.1655456418323
2023,Residential,Old,Water Heating,___,___,Kerosene,Standard,TJ,52.639419982709576
2023,Residential,Old,Water Heating,___,___,Light Fuel Oil,Standard,TJ,169.2297138499547
2023,Residential,Old,Water Heating,___,___,Natural Gas,Standard,TJ,7230.40864946669
2023,Residential,Old,Water Heating,___,___,Propane,Standard,TJ,190.68258102778523
2024,Commercial,New,Auxiliary Equipment,___,___,Electricity,Standard,TJ,105.00608312564816
2024,Commercial,New,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,29.625100852722355
2024,Commercial,New,Auxiliary Equipment,___,___,Propane,Standard,TJ,10.590772790442015
2024,Commercial,New,Auxiliary Motors,___,___,Electricity,Standard,TJ,15.65102288379386
2024,Commercial,New,Lighting,Fluocompact,___,Electricity,High,Mlm.y,3.7563595954825817
2024,Commercial,New,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,2.9579695850035224
2024,Commercial,New,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,28.844954747657113
2024,Commercial,New,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,61.52417822122801
2024,Commercial,New,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,1.4929937389899768
2024,Commercial,New,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,2.2114245648045916
2024,Commercial,New,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,0.008543306131980438
2024,Commercial,New,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,51.77348950226822
2024,Commercial,New,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,1.6799430550720418
2024,Commercial,New,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,1.0071410293183283
2024,Commercial,New,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,8.316250475883322
2024,Commercial,New,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,1.864467310558199
2024,Commercial,New,Space Cooling,Central,___,Electricity,Energy Star,TJ,0.8537995311341899
2024,Commercial,New,Space Cooling,Central,___,Electricity,High,TJ,0.7705333531919971
2024,Commercial,New,Space Cooling,Central,___,Electricity,Standard,TJ,0.8878071619999949
2024,Commercial,New,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,1.661284673052964
2024,Commercial,New,Space Cooling,Central,___,Natural Gas,High,TJ,1.5959944687910559
2024,Commercial,New,Space Cooling,Central,___,Natural Gas,Standard,TJ,1.7349415359522131
2024,Commercial,New,Space Cooling,Wall,___,Electricity,Energy Star,TJ,1.405702736175912
2024,Commercial,New,Space Cooling,Wall,___,Electricity,High,TJ,1.2911690041142085
2024,Commercial,New,Space Cooling,Wall,___,Electricity,Standard,TJ,2.3216369813306805
2024,Commercial,New,Space Cooling,Window,___,Electricity,Energy Star,TJ,1.5559079955910722
2024,Commercial,New,Space Cooling,Window,___,Electricity,High,TJ,1.1756299094548164
2024,Commercial,New,Space Cooling,Window,___,Electricity,Standard,TJ,4.73267817684387
2024,Commercial,New,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,20.331448238068162
2024,Commercial,New,Space Cooling,___,___,District Cooling,___,TJ,33.257242642429176
2024,Commercial,New,Space Cooling,___,___,Electricity,Standard,TJ,0.32096446717582205
2024,Commercial,New,Space Cooling,___,___,Natural Gas,Standard,TJ,0.8324582660199905
2024,Commercial,New,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.12739437797952488
2024,Commercial,New,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.12708796830410932
2024,Commercial,New,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.1262843712119882
2024,Commercial,New,Space Heating,Furnace,___,Electricity,Standard,TJ,4.8294446462282385
2024,Commercial,New,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,0.8287822609800484
2024,Commercial,New,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,1.1149287933553258
2024,Commercial,New,Space Heating,Furnace,___,Kerosene,Standard,TJ,1.2237381346339493
2024,Commercial,New,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,1.851000725958588
2024,Commercial,New,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,2.19463727911484
2024,Commercial,New,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,10.582255878466524
2024,Commercial,New,Space Heating,Furnace,___,Natural Gas,High,TJ,99.98960059519392
2024,Commercial,New,Space Heating,Furnace,___,Natural Gas,Standard,TJ,12.056353582070257
2024,Commercial,New,Space Heating,Furnace,___,Propane,Energy Star,TJ,2.1742016602176757
2024,Commercial,New,Space Heating,Furnace,___,Propane,High,TJ,2.3324729011819616
2024,Commercial,New,Space Heating,Furnace,___,Propane,Standard,TJ,2.334967161769448
2024,Commercial,New,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,2.728089310263988
2024,Commercial,New,Space Heating,Heat Pump,___,Electricity,High,TJ,8.644625369466176
2024,Commercial,New,Space Heating,Heat Pump,___,Electricity,Standard,TJ,2.1392132160307686
2024,Commercial,New,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.16054276600416673
2024,Commercial,New,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.12307714441031889
2024,Commercial,New,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.16760453689798116
2024,Commercial,New,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,2.1949970669362706
2024,Commercial,New,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,4.294637026740918
2024,Commercial,New,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,5.25893121108636
2024,Commercial,New,Space Heating,Plinthe,500W,Electricity,Standard,TJ,2.61265724575592
2024,Commercial,New,Space Heating,Plinthe,___,Electricity,Standard,TJ,0.4400559209597365
2024,Commercial,New,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.08402579748402068
2024,Commercial,New,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,0.0844154805274657
2024,Commercial,New,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,0.5363554700887603
2024,Commercial,New,Space Heating,___,___,District Heating,___,TJ,90.7902905895834
2024,Commercial,New,Street Lighting,Light Emitting Diode,___,Electricity,High,TJ,10.21763131629297
2024,Commercial,New,Street Lighting,Light Emitting Diode,___,Electricity,Standard,TJ,0.0006410689815943984
2024,Commercial,New,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.3293269764495126
2024,Commercial,New,Water Heating,Heat Pump,___,Electricity,High,TJ,0.287578166305033
2024,Commercial,New,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.32014439990016147
2024,Commercial,New,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.3023331610937275
2024,Commercial,New,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,27.414436402594138
2024,Commercial,New,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.6234274688594628
2024,Commercial,New,Water Heating,System,___,Kerosene,Standard,TJ,0.6765740172292716
2024,Commercial,New,Water Heating,System,___,Light Fuel Oil,Standard,TJ,0.9509760019483066
2024,Commercial,New,Water Heating,System,___,Propane,Energy Star,TJ,1.3204476167975194
2024,Commercial,New,Water Heating,With Tank,___,Electricity,High,TJ,0.8463785037947649
2024,Commercial,New,Water Heating,With Tank,___,Electricity,Standard,TJ,1.2476295764932657
2024,Commercial,New,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,2.289317062162192
2024,Commercial,New,Water Heating,With Tank,___,Natural Gas,High,TJ,2.2852147664474627
2024,Commercial,New,Water Heating,With Tank,___,Natural Gas,Standard,TJ,2.3150079578171896
2024,Commercial,New,Water Heating,___,___,District Heating,___,TJ,3.997050736523966
2024,Commercial,New,Water Heating,___,___,Electricity,Standard,TJ,0.3817159462609796
2024,Commercial,New,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,0.36834774311510765
2024,Commercial,New,Water Heating,___,___,Kerosene,Standard,TJ,0.37054142364613846
2024,Commercial,New,Water Heating,___,___,Light Fuel Oil,Standard,TJ,0.37725081365180424
2024,Commercial,New,Water Heating,___,___,Natural Gas,Standard,TJ,1.0107346400016473
2024,Commercial,New,Water Heating,___,___,Propane,Standard,TJ,0.37860533835122995
2024,Commercial,Old,Auxiliary Equipment,___,___,Electricity,Standard,TJ,18771.618703965167
2024,Commercial,Old,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,692.6073708966978
2024,Commercial,Old,Auxiliary Equipment,___,___,Propane,Standard,TJ,1120.9461598205885
2024,Commercial,Old,Auxiliary Motors,___,___,Electricity,Standard,TJ,2228.801476883838
2024,Commercial,Old,Lighting,Fluocompact,___,Electricity,High,Mlm.y,3753.1013414192457
2024,Commercial,Old,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,37.358963600696434
2024,Commercial,Old,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,119.39458298949373
2024,Commercial,Old,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,7878.2445693064055
2024,Commercial,Old,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,4.697107442523771
2024,Commercial,Old,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,9.753391391100124
2024,Commercial,Old,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,5052.089931449936
2024,Commercial,Old,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,6724.219572986431
2024,Commercial,Old,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,4.5721855904182815
2024,Commercial,Old,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,2.7562434261091755
2024,Commercial,Old,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,21.286292674739588
2024,Commercial,Old,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,41.83830440555642
2024,Commercial,Old,Space Cooling,Central,___,Electricity,Energy Star,TJ,2.8353910184183775
2024,Commercial,Old,Space Cooling,Central,___,Electricity,High,TJ,2.5761583441308207
2024,Commercial,Old,Space Cooling,Central,___,Electricity,Standard,TJ,2.773835563414154
2024,Commercial,Old,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,4.952579749954268
2024,Commercial,Old,Space Cooling,Central,___,Natural Gas,High,TJ,4.712351395307556
2024,Commercial,Old,Space Cooling,Central,___,Natural Gas,Standard,TJ,5.186136253584346
2024,Commercial,Old,Space Cooling,Wall,___,Electricity,Energy Star,TJ,11.018238315569542
2024,Commercial,Old,Space Cooling,Wall,___,Electricity,High,TJ,9.254540541184094
2024,Commercial,Old,Space Cooling,Wall,___,Electricity,Standard,TJ,232.62812491648896
2024,Commercial,Old,Space Cooling,Window,___,Electricity,Energy Star,TJ,8.45384104819107
2024,Commercial,Old,Space Cooling,Window,___,Electricity,High,TJ,4.0426967676913295
2024,Commercial,Old,Space Cooling,Window,___,Electricity,Standard,TJ,1299.457822314102
2024,Commercial,Old,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,209.14204415078297
2024,Commercial,Old,Space Cooling,___,___,District Cooling,___,TJ,1788.121388716276
2024,Commercial,Old,Space Cooling,___,___,Electricity,Standard,TJ,7779.44780216054
2024,Commercial,Old,Space Cooling,___,___,Natural Gas,Standard,TJ,67.60043832065136
2024,Commercial,Old,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.2799247457445724
2024,Commercial,Old,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.27927509150795293
2024,Commercial,Old,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.2775725354178776
2024,Commercial,Old,Space Heating,Furnace,___,Electricity,Standard,TJ,24.37127843344094
2024,Commercial,Old,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,1.191288082386156
2024,Commercial,Old,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,4.590393587207883
2024,Commercial,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,5.070822133792935
2024,Commercial,Old,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,3.9434266420382187
2024,Commercial,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,34.78503890204582
2024,Commercial,Old,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,153.04581322776662
2024,Commercial,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,6971.912030626666
2024,Commercial,Old,Space Heating,Furnace,___,Natural Gas,Standard,TJ,23564.638033292966
2024,Commercial,Old,Space Heating,Furnace,___,Propane,Energy Star,TJ,8.919557455056754
2024,Commercial,Old,Space Heating,Furnace,___,Propane,High,TJ,11.833246338703308
2024,Commercial,Old,Space Heating,Furnace,___,Propane,Standard,TJ,89.16400693241036
2024,Commercial,Old,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,6.96205690524541
2024,Commercial,Old,Space Heating,Heat Pump,___,Electricity,High,TJ,6.457498077706595
2024,Commercial,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,1083.268626939489
2024,Commercial,Old,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.3797403780599641
2024,Commercial,Old,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.2896083803489852
2024,Commercial,Old,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.40087035890427003
2024,Commercial,Old,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,5.095904918182056
2024,Commercial,Old,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,16.67435353380208
2024,Commercial,Old,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,20.714546730731396
2024,Commercial,Old,Space Heating,Plinthe,500W,Electricity,Standard,TJ,9.740939509217286
2024,Commercial,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,2213.9265145419754
2024,Commercial,Old,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,4.792679978521255
2024,Commercial,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,263.54296809641903
2024,Commercial,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,671.6348507081372
2024,Commercial,Old,Space Heating,___,___,District Heating,___,TJ,1442.1608540285654
2024,Commercial,Old,Street Lighting,Light Emitting Diode,___,Electricity,High,TJ,23.28590876577466
2024,Commercial,Old,Street Lighting,Light Emitting Diode,___,Electricity,Standard,TJ,1481.6732800731122
2024,Commercial,Old,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.901755383525186
2024,Commercial,Old,Water Heating,Heat Pump,___,Electricity,High,TJ,0.750790949700736
2024,Commercial,Old,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.8528653290012773
